slide_no,date,lead_d,region,y14,y7,train_exclude,r24,r3,r7,r30,d_r24_1d,d_r7_3d,accel,dryspell,soil,soil_prov,d_soil_3d,d_soil_7d,fos_med,fos_prov,d_fos_7d,seis_n50,seis_dist,seis_yrs,slope,elev,aspect,curv,twi,spi,draind,ndvi,d_road,d_river,lulc,susceptibility,analogue_m,stratum,traj_id,window_year,r7_lag3,r7_lag7,r30_lag7,soil_lag3,fos_lag7,r24max7,wetdays7,fos_min14,r7slope7,soil_miss,fos_miss,lulc_AGRI,lulc_BARREN,lulc_BUILT,lulc_FOREST,lulc_WATER,lulc_WETLAND,fold
NEWS-NH10-20211020,2023-10-17,,N0,0,0,0,0.0,4.8,31.4,417.6,0.0,-38.4,-18.018,2,0.2747,PROXY-spatial,-0.0041,-0.0074,0.503,ANALYTICAL-ensemble,0.001,10,17.09,2,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.412,,N0,NEWS-NH10-20211020_N0_2023,2023.0,69.8,157.5,430.1,0.2788,0.502,15.3,1.0,0.501,-7.935714285714284,0,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2023-10-18,,N0,0,0,0,0.1,0.1,28.8,396.8,0.1,-14.6,-7.642,3,0.2711,PROXY-spatial,-0.0086,-0.0104,0.503,ANALYTICAL-ensemble,0.001,10,17.09,2,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.412,,N0,NEWS-NH10-20211020_N0_2023,2023.0,43.4,82.3,427.5,0.2797,0.502,15.3,1.0,0.501,-6.485714285714289,0,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2023-10-19,,N0,0,0,0,0.0,0.1,25.6,391.2,-0.1,-5.8,-4.767,4,0.268,PROXY-spatial,-0.0074,-0.0132,0.503,ANALYTICAL-ensemble,0.0,10,17.09,2,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.412,,N0,NEWS-NH10-20211020_N0_2023,2023.0,31.4,59.0,409.0,0.2754,0.503,15.3,1.0,0.501,-6.796428571428575,0,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2023-10-20,,N0,0,0,0,4.0,4.1,24.2,368.5,4.0,-7.2,-4.781,0,0.2554,PROXY-spatial,-0.0193,-0.0269,0.503,ANALYTICAL-ensemble,0.0,10,17.09,2,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.412,,N0,NEWS-NH10-20211020_N0_2023,2023.0,31.4,57.7,409.5,0.2747,0.503,15.3,1.0,0.501,-6.249999999999999,0,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-13,,N1,0,0,0,1.0,36.6,77.6,135.5,-29.1,33.5,10.497,1,,MISSING (window-absent),,,0.521,ANALYTICAL-ensemble,-0.009,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,,,,,,1.0,0.0,0.521,,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-14,,N1,0,0,0,4.9,36.0,69.9,140.5,3.9,20.2,7.632,0,,MISSING (window-absent),,,0.525,ANALYTICAL-ensemble,-0.004,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,,,,,,4.9,0.0,0.521,,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-15,,N1,0,0,0,5.7,11.6,66.2,144.6,0.8,-12.0,5.857,0,,MISSING (window-absent),,,0.524,ANALYTICAL-ensemble,-0.004,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,,,,,,5.7,0.0,0.521,,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-16,,N1,0,0,0,2.7,13.4,55.8,146.9,-3.0,-21.8,2.499,0,,MISSING (window-absent),,,0.525,ANALYTICAL-ensemble,-0.002,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,77.6,,,,,5.7,0.0,0.521,-6.909999999999995,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-17,,N1,0,0,0,0.8,9.2,50.8,147.0,-1.9,-19.1,0.952,1,,MISSING (window-absent),,,0.525,ANALYTICAL-ensemble,-0.002,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,69.9,,,,,5.7,0.0,0.521,-6.770000000000005,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-18,,N1,0,0,0,6.0,9.5,51.2,153.0,5.2,-15.0,0.213,0,,MISSING (window-absent),,,0.525,ANALYTICAL-ensemble,-0.002,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,66.2,,,,,6.0,0.0,0.521,-5.705714285714287,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-19,,N1,0,0,0,0.0,6.8,21.1,153.0,-6.0,-34.7,-8.16,1,,MISSING (window-absent),,,0.526,ANALYTICAL-ensemble,0.003,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,55.8,,,,,6.0,0.0,0.521,-7.939285714285721,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-20,,N1,0,0,0,5.2,11.2,25.3,158.2,5.2,-25.5,-7.467,0,,MISSING (window-absent),,,0.526,ANALYTICAL-ensemble,0.005,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,50.8,77.6,135.5,,0.521,6.0,0.0,0.521,-8.164285714285711,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-21,,N1,0,0,0,26.8,32.0,47.2,185.0,21.6,-4.0,-3.247,0,,MISSING (window-absent),,,0.519,ANALYTICAL-ensemble,-0.006,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,51.2,69.9,140.5,,0.525,26.8,1.0,0.519,-5.2749999999999995,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-22,,N1,0,0,0,61.8,93.7,103.2,219.9,35.0,82.1,5.284,0,,MISSING (window-absent),,,0.507,ANALYTICAL-ensemble,-0.017,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,21.1,66.2,144.6,,0.524,61.8,2.0,0.507,3.8964285714285682,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-23,,N1,0,0,0,32.2,120.8,132.8,245.9,-29.6,107.5,10.997,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,-0.022,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,25.3,55.8,146.9,,0.525,61.8,3.0,0.503,13.432142857142857,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-24,,N1,0,0,0,22.0,116.0,154.0,267.9,-10.2,106.8,14.745,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,-0.022,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,47.2,50.8,147.0,,0.525,61.8,4.0,0.503,21.775000000000002,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-25,,N1,0,0,0,3.8,58.1,151.8,269.1,-18.2,48.6,14.371,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,-0.022,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,103.2,51.2,153.0,,0.525,61.8,4.0,0.503,26.253571428571426,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-26,,N1,0,0,0,2.6,28.4,154.4,260.9,-1.2,21.6,19.038,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,-0.023,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,132.8,21.1,153.0,,0.526,61.8,4.0,0.503,23.117857142857144,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-27,,N1,0,0,0,0.5,6.9,149.7,261.4,-2.1,-4.3,17.769,1,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,-0.023,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,154.0,25.3,158.2,,0.526,61.8,4.0,0.503,15.317857142857147,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-28,,N1,0,0,0,0.3,3.3,123.2,260.0,-0.2,-28.6,10.86,2,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,-0.016,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,151.8,47.2,185.0,,0.519,61.8,3.0,0.503,3.3642857142857148,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-29,,N1,0,0,0,2.1,2.8,63.5,259.1,1.8,-90.9,-5.675,3,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,-0.004,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,154.4,103.2,219.9,,0.507,32.2,2.0,0.503,-9.699999999999992,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-04-30,,N1,0,0,0,38.5,40.8,69.7,297.3,36.4,-80.0,-9.008,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,149.7,132.8,245.9,,0.503,38.5,2.0,0.503,-16.453571428571422,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-01,,N1,0,0,0,8.1,48.7,55.8,304.7,-30.4,-67.4,-14.029,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,123.2,154.0,267.9,,0.503,38.5,1.0,0.503,-19.414285714285707,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-02,,N1,0,0,0,28.5,75.1,80.5,333.2,20.4,17.0,-10.185,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,63.5,151.8,269.1,,0.503,38.5,2.0,0.503,-16.535714285714295,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-03,,N1,0,0,0,2.7,39.3,80.6,335.9,-25.8,10.9,-10.543,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,69.7,154.4,260.9,,0.503,38.5,2.0,0.503,-10.728571428571426,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-04,,N1,0,0,0,10.0,41.1,90.0,345.8,7.3,34.2,-8.53,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,55.8,149.7,261.4,,0.503,38.5,3.0,0.503,-1.9500000000000057,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-05,,N1,0,0,0,0.5,13.1,90.3,344.8,-9.5,9.8,-4.693,1,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,80.5,123.2,260.0,,0.503,38.5,3.0,0.503,5.207142857142856,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-06,,N1,0,0,0,31.9,42.4,120.1,375.1,31.4,39.5,8.088,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,80.6,63.5,259.1,,0.503,38.5,4.0,0.503,8.203571428571426,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-07,,N1,0,0,0,13.1,45.5,94.8,375.6,-18.8,4.8,3.585,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,90.0,69.7,297.3,,0.503,31.9,4.0,0.503,7.353571428571429,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-08,,N1,0,0,0,9.3,54.4,96.0,375.5,-3.8,5.7,5.745,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,90.3,55.8,304.7,,0.503,31.9,4.0,0.503,3.749999999999995,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-09,,N1,0,0,0,0.8,23.3,68.3,363.2,-8.5,-51.8,-1.744,1,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,120.1,80.5,333.2,,0.503,31.9,3.0,0.503,-0.7285714285714262,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-10,,N1,0,0,0,3.4,13.5,69.0,360.8,2.6,-25.8,-1.651,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,94.8,80.6,335.9,,0.503,31.9,3.0,0.503,-4.68214285714286,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-11,,N1,0,0,0,21.9,26.1,80.9,377.0,18.5,-15.1,-1.307,0,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,96.0,90.0,345.8,,0.503,31.9,3.0,0.503,-5.603571428571427,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-12,,N1,0,0,0,0.0,25.2,80.4,347.0,-21.9,12.1,-1.416,1,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,68.3,90.3,344.8,,0.503,31.9,3.0,0.503,-6.210714285714285,1,0,0,0,0,1,0,0,3
NEWS-NH10-20211020,2018-05-13,,N1,0,0,0,0.0,21.9,48.5,346.0,0.0,-20.5,-10.232,2,,MISSING (window-absent),,,0.503,ANALYTICAL-ensemble,0.0,9,17.09,5,54.3,694.0,347.0,-0.0167,4.46,167.1,0.0,0.748,266.9,1683.5,FOREST,0.432,,N1,NEWS-NH10-20211020_N1_2018,2018.0,69.0,120.1,375.1,,0.503,21.9,2.0,0.503,-5.625000000000004,1,0,0,0,0,1,0,0,3
NEWS-NH10-20221009,2022-08-10,60.0,bg,0,0,0,12.9,23.5,126.3,635.0,7.9,-60.7,-10.657,0,0.2773,REAL,-0.0228,-0.0346,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,,,,,,12.9,1.0,,,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-11,59.0,bg,0,0,0,2.0,19.9,107.9,614.2,-10.9,-35.2,-15.1,1,0.2739,REAL,-0.0182,-0.0393,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,,,,,,12.9,1.0,,,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-12,58.0,bg,0,0,0,2.2,17.1,106.6,614.6,0.2,-18.2,-8.271,2,0.2737,PROXY-spatial,-0.0104,-0.035,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,,,,,,12.9,1.0,,,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-13,57.0,bg,0,0,0,0.8,4.9,43.0,601.0,-1.4,-83.3,-20.843,3,0.2738,PROXY-spatial,-0.0035,-0.0325,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,126.3,,,0.2773,,12.9,1.0,,-25.119999999999987,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-14,56.0,bg,0,0,0,46.5,49.5,75.0,643.6,45.7,-32.9,-16.0,0,0.274,PROXY-spatial,0.0001,-0.0261,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,107.9,,,0.2739,,46.5,2.0,,-16.750000000000018,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-15,55.0,bg,0,0,0,26.7,74.0,96.1,667.6,-19.8,-10.5,-6.714,0,0.2729,PROXY-spatial,-0.0008,-0.0192,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,106.6,,,0.2737,,46.5,3.0,,-8.951428571428568,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-16,54.0,bg,0,0,0,3.3,76.6,94.5,662.2,-23.4,51.5,-4.329,0,0.2718,PROXY-spatial,-0.002,-0.0123,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,43.0,,,0.2738,,46.5,3.0,,-5.378571428571434,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-17,53.0,bg,0,0,0,5.6,35.7,87.1,637.8,2.3,12.1,-5.6,0,0.2722,PROXY-spatial,-0.0018,-0.0051,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,75.0,126.3,635.0,0.274,,46.5,2.0,,-1.196428571428569,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-18,52.0,bg,0,0,0,1.0,10.0,86.2,627.3,-4.6,-9.9,-3.1,1,0.2728,PROXY-spatial,-0.0001,-0.0011,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,96.1,107.9,614.2,0.2729,,46.5,2.0,,1.6607142857142831,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-19,51.0,bg,0,0,0,17.4,24.1,101.4,637.0,16.4,6.9,-0.743,0,0.2737,PROXY-spatial,0.0019,0.0,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,94.5,106.6,614.6,0.2718,,46.5,3.0,,6.735714285714287,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-20,50.0,bg,0,0,0,28.2,46.7,128.9,627.4,10.8,41.8,12.271,0,0.2733,PROXY-spatial,0.0011,-0.0005,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,87.1,43.0,601.0,0.2722,,46.5,4.0,,5.857142857142859,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-21,49.0,bg,0,0,0,15.7,61.3,98.0,619.1,-12.5,11.8,3.286,0,0.2654,PROXY-spatial,-0.0074,-0.0086,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,86.2,75.0,643.6,0.2728,,28.2,4.0,,3.1714285714285717,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-22,48.0,bg,0,0,0,15.5,59.4,86.8,614.6,-0.2,-14.6,-1.329,0,0.2634,PROXY-spatial,-0.0103,-0.0095,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,101.4,96.1,667.6,0.2737,,28.2,4.0,,1.4785714285714278,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-23,47.0,bg,0,0,0,3.7,34.9,87.2,607.3,-11.8,-41.7,-1.043,0,0.2632,PROXY-spatial,-0.0101,-0.0086,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,128.9,94.5,662.2,0.2733,,28.2,4.0,,-0.06785714285714639,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-24,46.0,bg,0,0,0,47.8,67.1,129.4,616.4,44.1,31.4,6.043,0,0.2667,PROXY-spatial,0.0013,-0.0055,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,98.0,87.1,637.8,0.2654,,47.8,5.0,,2.110714285714284,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-25,45.0,bg,0,0,0,1.9,53.4,130.3,571.5,-45.9,43.5,6.3,1,0.2663,PROXY-spatial,0.0029,-0.0065,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,86.8,86.2,627.3,0.2634,,47.8,5.0,,2.7464285714285666,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-26,44.0,bg,0,0,0,1.0,50.7,113.9,546.7,-0.9,26.7,1.786,2,0.265,PROXY-spatial,0.0018,-0.0087,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,87.2,101.4,637.0,0.2632,,47.8,4.0,,2.2214285714285755,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-27,43.0,bg,0,0,0,4.1,7.0,89.8,543.2,3.1,-39.6,-5.586,0,0.2642,PROXY-spatial,-0.0025,-0.0091,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,129.4,128.9,627.4,0.2667,,47.8,3.0,,2.5964285714285733,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-28,42.0,bg,0,0,0,17.7,22.8,91.7,508.1,13.6,-38.6,-0.9,0,0.2725,PROXY-spatial,0.0062,0.0071,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,130.3,98.0,619.1,0.2663,,47.8,3.0,,0.15714285714286164,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-29,41.0,bg,0,0,0,42.5,64.3,118.7,510.7,24.8,4.8,4.557,0,0.273,PROXY-spatial,0.008,0.0096,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,113.9,86.8,614.6,0.265,,47.8,3.0,,-0.7642857142857109,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-30,40.0,bg,0,0,0,8.6,68.8,123.6,502.9,-33.9,33.8,5.2,0,0.2745,PROXY-spatial,0.0103,0.0113,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,89.8,87.2,607.3,0.2642,,47.8,3.0,,-2.2428571428571518,0,1,0,0,0,1,0,0,2
NEWS-NH10-20221009,2022-08-31,39.0,bg,0,0,0,45.5,96.6,121.3,498.9,36.9,29.6,-1.157,0,0.2743,PROXY-spatial,0.0018,0.0076,,ABSTAIN-flat,,10,20.75,1,0.8,370.0,252.0,-0.0056,7.73,0.4,1.379,0.822,566.6,1272.0,FOREST,0.352,448.7,POS,NEWS-NH10-20221009,,91.7,129.4,616.4,0.2725,,45.5,3.0,,0.7607142857142754,0,1,0,0,0,1,0,0,2
